Date of Inventory Valuation,Time of Inventory Valuation,Date Inventory Received,Time Inventory Received,Invoice ID,Invoice Line #,State Tracking ID,Batch,Receiving License,Product Type,Subtype,Brand,Product Name,Classification,Tier,Available,Reserved,Packed & Ready,Unit Cost,Amount,Unit of Measure,Total Cost,Unit Price,Potential Gross Sales,Location,Date Last Received,Time Last Received,Packaged Date,External Invoice ID,Manifest #,Harvest Batch,Production Batch #,Attributes,Product Barcodes,Inventory Barcodes,Distributor,Distributor License,Harvest Date,Manufacture Date,Expiration Date,Lab Testing State,Total Mg THC,Total Mg CBD,Size,Extraction Method,External ID,Inventory Type,Alpha Bisabolol Lab Result,Alpha Humulene Lab Result,Alpha Pinene Lab Result,Beta Caryophyllene Lab Result,Beta Myrcene Lab Result,Beta Pinene Lab Result,Caryophyllene Lab Result,Cbd Lab Result,Cbda Lab Result,Cbg Lab Result,Cbn Lab Result,Eucalyptol Lab Result,Limonene Lab Result,Linalool Lab Result,Thc Lab Result,Thca Lab Result
"07/27/2025","08:13 AM","05/15/2025","18:54:06","f875bac6-68c1-45c2-b0d0-dc441c1fef67","f12b061d-7f9f-4ed0-87b9-fe6d4242d380","1A411030000445D000016261","OD4RA","RE000727","EDIBLE","GUMMY","CAMINO","CAMINO PROMO SOCIAL' SPARKLING PEAR 40MG 20 PK","","","13.000000","0.000000","0.000000","0.010000","40","MILLIGRAMS","0.130000000000","0.01","0.13","PROMO ITEMS","05/15/2025","19:08:38","05/14/2025","# 594243 ( AU ) ","0001060422","","","GUMMY","","Xvg","GARDEN SOCIETY","m00000001","","","08/18/2025","","","","40 MG","","8ea82800-72c1-4c9c-834e-1a2674de9cb5","ADULT",
"07/27/2025","08:13 AM","05/15/2025","18:54:06","f875bac6-68c1-45c2-b0d0-dc441c1fef67","b0994bef-81ae-46be-b5c2-ff0f7775af97","1A411030000445D000016263","BR2MN","RE000727","EDIBLE","GUMMY","CAMINO SOURS","CAMINO SOURS PROMO ORCHARD PEACH 100MG 10PK","","","14.000000","0.000000","0.000000","0.010000","100","MILLIGRAMS","0.140000000000","0.01","0.14","PROMO ITEMS","05/15/2025","19:08:38","05/14/2025","# 594243 ( AU ) ","0001060422","","","GUMMY","","8PL","GARDEN SOCIETY","m00000001","","","08/21/2025","","","","100 MG","","00e15317-8113-43da-9f64-635791f1b9a8","ADULT",
"07/27/2025","08:13 AM","04/16/2025","12:23:27","208a5682-1d46-43e3-8087-4b3cc295b861","ba72718b-25a1-404d-99d2-e7c3ca17f4c3","P000WFESMZ941HYYJCQJE66Y","EI6PM","","MERCH","OTHER","SMOKE SOURCE","BRASS PIPE SCREEN FILTERS 1PK 5CT","","","168.000000","0.000000","0.000000","0.086408","","","14.516544000000","1.0","168.0","ANCILLARY","04/17/2025","18:54:43","","#1109 (Merch)","","","","MERCH","PP189","023","SMOKE SOURCE WHOLESALE","","","","","","","","ONE SIZE","","28ec2375-7f73-4495-ba3d-481be7286787","ALL",
"07/27/2025","08:13 AM","04/16/2025","12:23:27","208a5682-1d46-43e3-8087-4b3cc295b861","b84d5c30-e626-4e30-ac52-e21fcc3d143b","EUR9QPTN7KPY6NJRF4JI6K3A","2OFHD","","MERCH","PIPE","SMOKE SOURCE","SMOKE SOURCE GLASS ONE HITTER | 4“ | ASSORTED COLORS","","","80.000000","0.000000","0.000000","0.542875","","","43.430000000000","5.0","400.0","ANCILLARY","04/17/2025","18:54:43","","#1109 (Merch)","","","","MERCH","PP4230","bgS","SMOKE SOURCE WHOLESALE","","","","","","","","ONE SIZE","","7bdfd82c-3d0c-4026-b5ac-a4f83c5b8b36","ALL",
"07/27/2025","08:13 AM","04/03/2025","11:14:56","e713374f-e6cf-4b89-83a1-361da56d1316","71e2af89-a678-47bf-b010-07f29aaaabb3","0RZKTUON8RRH3XGSBL803G1R","8V1R9","","CBD","EDIBLE","BAILEYS","BAILEY'S OMEGA HEMP CBD SOFT CHEWS - 30 COUNT BAG","","","1.000000","0.000000","0.000000","10.000000","90","MILLIGRAMS","10.000000000000","20.0","20.0","A. LIVE ADULT USE PRODUCTS","04/03/2025","14:06:29","","# 0669 (CBD)","","","","","","OFP","BAILEY'S CBD","0000000000001","","","12/16/2026","","","90.0","90 MG","","5fe4767b-0dec-40db-944a-0a8caefadbce","ALL",
"07/27/2025","08:13 AM","10/25/2024","12:14:40","02596f39-029e-46ea-a6ad-d260f6439476","a74f269e-b620-428e-a69f-3fa00b65abad","1A4110100003521000001895","PT9MP","MRE000037","EDIBLE","OTHER","BREAKWATER","BREAKWATER THCV-RICH LEMON LIME SOFT LOZENGES","HYBRID","","1.000000","0.000000","0.000000","15.000000","100","MILLIGRAMS","15.000000000000","25.0","25.0","LIVE MEDICAL PRODUCTS","10/25/2024","12:33:39","10/23/2024","","","","","GUMMY","","fNp","BREAKWATER","MRE000386","","","09/27/2025","","100.0","","100 MG","","7fc12dbe-319f-475a-88db-713cb2056d52","MEDICAL",
"07/27/2025","08:13 AM","06/10/2025","12:28:50","43309432-2d56-4dff-81f6-d1a3cfdce009","f884fa4f-0865-4f30-9416-c32ca029b86b","1A4110300006E8D000007316","1OOTD","RE000727","CARTRIDGE","510 THREAD","JOY STICK","JOY STICK 1G TACTICAL TANGIE CARTRIDGE","SATIVA","","16.000000","0.000000","0.000000","25.000000","1","GRAMS","400.000000000000","50.0","800.0","A. LIVE ADULT USE PRODUCTS","06/10/2025","12:30:36","06/09/2025","# M0941 ( AU )","0001077608","","","CARTRIDGE","","y9Y","GARDEN GREENS NJ","mc000000001","","","12/02/2025","","","","1 G","","287be9c7-9062-44e4-97c8-1aa86052ee39","ADULT",,0.15 %,0.02 %,0.33 %,,,,,,1.61 %,0.54 %,,2.81 %,,84.83 %,
"07/27/2025","08:13 AM","04/03/2025","11:14:56","e713374f-e6cf-4b89-83a1-361da56d1316","53a1948a-570f-483f-9181-0007fdb62768","0VODT4CYN5IS25AI79D1UPAQ","LK4E9","","CBD","OTHER","BAILEYS","BAILEY'S 300MG CBD PET SHAMPOO - 12OZ BOTTLE","","","3.000000","0.000000","0.000000","17.500000","300","MILLIGRAMS","52.500000000000","35.0","105.0","A. LIVE ADULT USE PRODUCTS","04/03/2025","14:06:29","","# 0669 (CBD)","","","","","","3wp","BAILEY'S CBD","0000000000001","","","","","","","300 MG","","d1fb8ec6-96f0-44d3-aca9-4f19c58ac380","ALL",
"07/27/2025","08:13 AM","05/16/2024","13:33:21","0aad39db-da56-46dc-b9f1-0f811a40b686","0033003d-876f-4190-b7b2-2e682b2633c9","FWJH69YQBVJW2NFXXBKJO4O6","KASMF","","MERCH","BATTERY","AIRO SPORT","AIRO SPORT OG INDIGO MAGNETIC BATTERY","","","17.000000","0.000000","0.000000","10.000000","","","170.000000000000","20.0","340.0","ANCILLARY","05/16/2024","13:38:14","","","","","","OG INDIGO,MAGNETIC BATTERY,AIRO SPORT,VAPORIZER","","lBg","ASCEND NEW JERSEY","9292020","","","","","","","ONE SIZE","","fcf6b280-0475-4747-b89f-8bdd8f1af6a3","ALL",
"07/27/2025","08:13 AM","02/10/2024","14:53:57","758ea6c6-4f39-4324-b484-82292d07f8ca","98ce136e-4441-4e69-bdb4-c85fe349673c","LF4NIR93ZL7P5O3EMK832M8Z","XZSGZ","","MERCH","HAT","RIPT","RIPT DISPENSARY TRUCKER CAP","","","5.000000","0.000000","0.000000","10.000000","","","50.000000000000","25.0","125.0","MERCH","02/10/2024","14:59:04","","","","","","","","qfz","RIPT ACCESSORIES","","","","","","","","ONE SIZE","","a10b65a0-3e8b-4842-b035-5ba925a8f3fd","ALL",
"07/27/2025","08:13 AM","03/30/2025","18:41:38","e1564f55-6950-4be3-9517-f1f7e6edd416","00182614-bd93-4fad-a5f0-4e2243a62d2e","1A41101000013ED000000768","24327","MRE000037","PREROLL","FLOWER","RYTHM","RYTHM 2.5G PINEAPPLE EXPRESS 5 PK INFUSED PREROLL","S/I","","1.000000","0.000000","0.000000","22.500000","2.5","GRAMS","22.500000000000","45.0","45.0","LIVE MEDICAL PRODUCTS","03/30/2025","18:47:27","03/30/2025","# 198001 (MED)","","","","INFUSED,MULTI-PACK INFUSED,RYTHM","","MQd","GREEN THUMB INDUSTRIES","","","","09/18/2025","","","","2.5 G","","3b75f656-beab-4734-a433-f46b6be603e7","MEDICAL",0.07 %,0.14 %,0.02 %,0.49 %,,0.03 %,,,,0.23 %,,,0.11 %,,44.8 %,48.57 %
"07/27/2025","08:13 AM","03/30/2025","18:41:38","e1564f55-6950-4be3-9517-f1f7e6edd416","4ae30060-5dae-43c5-9ee4-4900e333332a","1A41101000013ED000000765","GYSBX","MRE000037","EDIBLE","CHOCOLATE","INCREDIBLES","INCREDIBLES SNOOZEBERRY 5:1 CHOCOLATE BAR 100 MG","INDICA","","1.000000","0.000000","0.000000","10.000000","100","MILLIGRAMS","10.000000000000","35.0","35.0","LIVE MEDICAL PRODUCTS","03/30/2025","18:47:27","03/30/2025","# 198001 (MED)","","","","CHOCOLATE,RATIO","","33t","GREEN THUMB INDUSTRIES","","","","09/06/2025","","100.0","","100 MG","","084dca65-2f8c-4fba-ace0-dad0d42d77f3","MEDICAL",
"07/27/2025","08:13 AM","06/26/2025","13:37:45","985c8084-f90b-42ae-9b28-0ccee8e087e9","8b5702f7-6513-4d9f-b010-f5594c59fa13","1A4110300006339000025023","3A84P","RE000727","EDIBLE","GUMMY","WYLD","WYLD 100MG 10PK 2:1 ELDERBERRY THC:CBN GUMMIES","INDICA","","20.000000","0.000000","0.000000","11.050000","100","MILLIGRAMS","221.000000000000","26.0","520.0","BACKSTOCK ADULT USE","06/26/2025","13:46:45","05/21/2025","#000753","0001088508","","","SLEEP,NIGHTTIME RELAXATION,WINDING DOWN,WYLD,100MG 10PK,GUMMY,THC:CBN,INDICA,RATIO,EDIBLE,ELDERBERRY,ELDERBERRY","","VcD","WYLD","M000117","","","11/14/2025","","100.0","","100 MG","","ea1bcdae-e1a2-43cc-971b-763f263149d0","ADULT",
"07/27/2025","08:13 AM","06/26/2025","13:37:45","985c8084-f90b-42ae-9b28-0ccee8e087e9","1abbc12d-d372-4057-b577-1a7206893b59","1A4110300006339000025363","72N4M","RE000727","EDIBLE","GUMMY","WYLD","WYLD 100MG 10PK SOUR APPLE GUMMIES","SATIVA","","20.000000","0.000000","0.000000","9.350000","100","MILLIGRAMS","187.000000000000","22.0","440.0","BACKSTOCK ADULT USE","06/26/2025","13:46:45","05/27/2025","#000753","0001088508","","","EDIBLE,WYLD,GUMMY,100MG 10PK","","65f","WYLD","M000117","","","11/16/2025","","100.0","","100 MG","","1fd93537-ed27-4535-a444-8945db7cc566","ADULT",
"07/27/2025","08:13 AM","06/26/2025","13:37:45","985c8084-f90b-42ae-9b28-0ccee8e087e9","1abd1b26-86a1-48cd-bafc-a2ebef6f5cb2","1A4110300006339000025445","B7ORB","RE000727","EDIBLE","GUMMY","WYLD","WYLD 100MG 10PK SOUR CHERRY GUMMIES","INDICA","","20.000000","0.000000","0.000000","9.350000","100","MILLIGRAMS","187.000000000000","22.0","440.0","BACKSTOCK ADULT USE","06/26/2025","13:46:45","05/28/2025","#000753","0001088508","","","CLEAR MIND,CALMING,MELLOW,EDIBLE,GUMMY,100MG 10PK,SOUR CHERRY,WYLD,TART,SOUR CHERRY","","iqp","WYLD","M000117","","","11/16/2025","","100.0","","100 MG","","1a43b66b-29dc-415a-90e5-f69aca7792a7","ADULT",
"07/27/2025","08:13 AM","06/26/2025","13:37:45","985c8084-f90b-42ae-9b28-0ccee8e087e9","299f61a9-3d45-4537-9c0f-eb2570880632","1A4110300006339000025068","8WB4M","RE000727","EDIBLE","GUMMY","WYLD","WYLD 100MG 10PK SOUR TANGERINE GUMMIES","HYBRID","","20.000000","0.000000","0.000000","9.350000","100","MILLIGRAMS","187.000000000000","22.0","440.0","BACKSTOCK ADULT USE","06/26/2025","13:46:45","05/21/2025","#000753","0001088508","","","UPLIFTING,100MG 10PK,WYLD,GUMMY,EDIBLE","","war","WYLD","M000117","","","11/14/2025","","100.0","","100 MG","","e02e8ce2-a2a9-45bf-ae81-e2b02e32cf31","ADULT",
"07/27/2025","08:13 AM","06/26/2025","13:37:45","985c8084-f90b-42ae-9b28-0ccee8e087e9","60aa77d2-39dd-49c1-b4b6-3d7c8c794a45","1A4110300006339000024964","I3RBQ","RE000727","EDIBLE","GUMMY","WYLD","WYLD 100MG 10PK MARIONBERRY GUMMIES","INDICA","","20.000000","0.000000","0.000000","9.350000","100","MILLIGRAMS","187.000000000000","22.0","440.0","BACKSTOCK ADULT USE","06/26/2025","13:46:45","05/20/2025","#000753","0001088508","","","WYLD,EDIBLE,GUMMY","","alZ","WYLD","M000117","","","11/09/2025","","100.0","","100 MG","","f9c7efd4-4a5d-47ca-a35b-f3b1777f9d8e","ADULT",
"07/27/2025","08:13 AM","06/26/2025","12:10:30","adcb0b1a-9099-4f4a-b83c-cc9e58c97cf4","5e3fc40a-36db-4b23-bf50-5dc7cff06705","1A4110300006C99000020824","QNDLS","RE000727","CARTRIDGE","510 THREAD","ROVE","ROVE 0.5G TANGIE CARTRIDGE","SATIVA","","10.000000","0.000000","0.000000","19.998945","0.5","GRAMS","199.989450000000","40.0","400.0","A. LIVE ADULT USE PRODUCTS","06/26/2025","12:17:07","06/25/2025","#598","0001088136","","","CARTRIDGE","","nuU","VICTORY NATURAL FARMS, LLC","M000123","","","09/29/2025","","","","0.5 G","","fb874e97-794e-4ebc-af80-07ca3abd7aad","ADULT",0.11 %,0.04 %,0.66 %,0.48 %,0.53 %,0.14 %,,,,1.06 %,0.65 %,,2.3 %,,86.64 %,
"07/27/2025","08:13 AM","10/25/2024","12:14:40","02596f39-029e-46ea-a6ad-d260f6439476","ff553001-28e8-4d8a-80b9-db24f5fdf6a9","1A4110100003521000001897","RWCJB","MRE000037","EDIBLE","OTHER","BREAKWATER","BREAKWATER 5:1 CBG:THC ORANGE SOFT LOZENGES","SATIVA","","2.000000","0.000000","0.000000","15.000000","100","MILLIGRAMS","30.000000000000","25.0","50.0","LIVE MEDICAL PRODUCTS","10/25/2024","12:33:39","10/23/2024","","","","","GUMMY","","cSj","BREAKWATER","MRE000386","","","08/23/2025","","100.0","","100 MG","","ae17a52d-b31e-428b-b744-abf36ff8ba8c","MEDICAL",
"07/27/2025","08:13 AM","04/16/2025","12:23:27","208a5682-1d46-43e3-8087-4b3cc295b861","6fd1572b-ebbc-420f-b86f-ded79da3e5da","AAO3U76VWIJSVYOD4LI25BRK","X2U6P","","MERCH","GRINDER","PULSAR","PULSAR 2.5“ MEDITATION METAL 4-PIECE GRINDER","","","1.000000","0.000000","0.000000","13.571862","","","13.571862000000","29.0","29.0","ANCILLARY","04/17/2025","18:54:43","","#1109 (Merch)","","","","MERCH","","eSf","SMOKE SOURCE WHOLESALE","","","","","","","","ONE SIZE","","30c4cd18-9ea9-4385-ac37-daee822ae187","ALL",
"07/27/2025","08:13 AM","05/13/2025","11:46:07","67671546-c337-436e-90d0-f51a98bfef50","f846cb7a-d01c-4133-9607-407c06dc0ee8","1A411030000238D000072526","155MY-ADJ-1","RE000727","PREROLL","FLOWER","PIFF COAST FARMS","PIFF COAST FARMS 1G HOLY COMMUNION X PREROLL","SATIVA","","1.000000","0.000000","0.000000","10.000000","1","GRAMS","10.000000000000","20.0","20.0","A. LIVE ADULT USE PRODUCTS","05/13/2025","11:53:09","05/12/2025","# 4029 ( AU )","0001059776","","","EUPHORIC,UPLIFTING,RELAXING,TOP SHELF,EARTHY,GRAPE,MUSK","","dYs","GARDEN GREENS NJ","mc000000001","","","10/10/2025","","","","1 G","","f4ad78a2-cb7a-4b9c-9871-9c10a3b58452","ADULT",,0.07 %,0.06 %,0.15 %,0.65 %,0.02 %,,,,,,,0.01 %,,23.76 %,26.47 %
"07/27/2025","08:13 AM","04/03/2025","11:14:56","e713374f-e6cf-4b89-83a1-361da56d1316","3c277b7f-707a-4e9c-830a-03c24ca003e2","QAXWLWE888UO9XZG59KT808M","JY776","","CBD","OIL","BAILEYS","BAILEY'S 150MG CBD OIL FOR DOGS - 15ML BOTTLE","","","5.000000","0.000000","0.000000","13.000000","150","MILLIGRAMS","65.000000000000","26.0","130.0","A. LIVE ADULT USE PRODUCTS","04/03/2025","14:06:29","","# 0669 (CBD)","","","","","","Viw","BAILEY'S CBD","0000000000001","","","07/01/2026","","","","150 MG","","3d82af2d-b3ee-43e4-abe9-6b7470f6f0a7","ALL",
"07/27/2025","08:13 AM","05/29/2025","14:31:41","53c3e8ab-1f6a-45d5-881a-14a4e1c1afbb","f45e6b4e-3d85-4845-ab5c-dd13f436428c","1A4110300001CE9000206463","IMHTJ-2","RE000727","CARTRIDGE","READY TO USE","&SHINE","&SHINE 0.5G WATERMELON Z DISPOSABLE (NCD)","INDICA","","1.000000","0.000000","0.000000","13.500000","0.5","GRAMS","13.500000000000","30.0","30.0","QUARANTINE","05/29/2025","14:42:55","05/28/2025","# 208149","0001069555","","","RELAXING,UPLIFTING,CREATIVE,DISPOSABLE,TROPICAL,SWEET,EARTHY","","yHk","GREEN THUMB INDUSTRIES","","","","10/19/2025","","","","0.5 G","","110b57cb-2596-481b-bb6b-6e0d4610d577","ADULT",,0.26 %,0.03 %,1.08 %,,0.03 %,,,,4.67 %,0.4 %,,,,87.4 %,
"07/27/2025","08:13 AM","03/21/2025","14:41:03","695bd0f5-220c-41a3-a0e6-b0915049e9b3","ee80d506-9075-42ec-8c87-04821850427f","1A411030000206D000035068","T0A9N","RE000727","PREROLL","FLOWER","FERNWAY","FERNWAY 2.5G 5PK BERRY HAZE PREROLL","INDICA","","22.000000","0.000000","0.000000","20.000000","2.5","GRAMS","440.000000000000","40.0","880.0","A. LIVE ADULT USE PRODUCTS","03/21/2025","15:11:26","03/20/2025","# 013611 (AU)","0001024123","","","MULTI-PACK,PREROLL,BERRY HAZE,FERNWAY","","JGX","FERNWAY GARDEN STATE LLC","M000074","","","03/03/2026","","","","2.5 G","","45c17124-224a-44dd-9c90-8649d54ee3cf","ADULT",0.11 %,0.16 %,0.06 %,0.82 %,0.99 %,0.08 %,,,,0.44 %,,,0.59 %,,26.77 %,28.78 %
"07/27/2025","08:13 AM","03/27/2025","17:31:41","ce5b4b85-f2c9-4a23-b794-3431cfaedde6","a4d656fb-7404-4240-bb2d-f17c2425e8a7","1A41101000013ED000000741","UJHLC","MRE000037","PREROLL","FLOWER","MISS GRASS","MISS GRASS 2G 5PK QUIET TIMES MINIS PREROLL","INDICA","","1.000000","0.000000","0.000000","15.200000","2","GRAMS","15.200000000000","34.0","34.0","LIVE MEDICAL PRODUCTS","03/27/2025","17:42:32","03/27/2025","# 935714 (MED)","","","","SOOTHED,CONNECTED,CALM,SENSUAL,MULTI-PACK,HONEY,LAVENDER,SPICE,CHAMOMILE","","GJv","ASCEND NEW JERSEY","9292020","","","09/03/2025","","","","2 G","","4a22636b-fc37-4b15-b2d1-38f6c1de1c9d","MEDICAL",0.03 %,0.18 %,0.05 %,0.44 %,0.45 %,0.06 %,,0.08 %,0.09 %,0.16 %,,,0.45 %,,33.0 %,37.2 %
"07/27/2025","08:13 AM","06/05/2025","10:07:28","e83f0a81-faa5-4d56-a3aa-5df16b4f0c37","59575a8c-fe9c-4d59-aaf1-c0c7da00da0b","1A4110300000002000153210","CYIRS","RE000727","PREROLL","FLOWER","MISS GRASS","MISS GRASS 8G 20PK FAST TIMES SPARKS PARTY PACK PREROLLS","SATIVA","","18.000000","0.000000","0.000000","50.000000","8","GRAMS","900.000000000000","110.0","1980.0","BACKSTOCK ADULT USE","06/05/2025","10:34:53","05/27/2025","# 990626 ( AU ) ","0001073784","","","UPLIFTING,CREATIVE,RELAXED,MULTI-PACK,PINE,CITRUS,SPICE","","mHG","ASCEND NEW JERSEY","9292020","","","11/27/2025","","","","8 G","","26b105e3-1a8e-4e13-b1e6-1d1b293e16b9","ADULT",,0.04 %,0.01 %,0.13 %,0.72 %,,,,,0.12 %,,,0.11 %,,19.8 %,21.33 %
"07/27/2025","08:13 AM","02/08/2025","14:39:05","d31423f2-edec-49ef-9ebc-19be96a69518","f74cdce2-e2f6-4346-83f2-ba473d2e559b","1A4110300001E79000001865","N53LE","MRE000037","CARTRIDGE","READY TO USE","AIRO","AIRO 1G CHERRY AK AIO DISPOSABLE","SATIVA","","2.000000","0.000000","0.000000","0.000000","1","GRAMS","0E-12","80.0","160.0","LIVE MEDICAL PRODUCTS","02/08/2025","14:41:20","02/08/2025","# 892463","0000970206","","","AIRO,1G,CHERRY AK,DISPOSABLE","","WPW","ASCEND NEW JERSEY","9292020","","","12/24/2025","","","","1 G","","3fe13d1f-2f53-4790-9f3a-9f693301e6e7","MEDICAL",0.23 %,0.23 %,0.82 %,1.36 %,2.61 %,0.23 %,,,,3.22 %,0.26 %,,0.48 %,,87.23 %,
"07/27/2025","08:13 AM","04/16/2025","15:55:48","db318928-c4b1-4132-8d95-779aa1d728a0","5c894889-a7ee-47d9-9b31-1c95a15f6b48","IOMZ7LW1I4RFPQMH725P1MIE","BP2Y8","","MERCH","OTHER","REVELRY","REVELRY X RIPT EMBROIDERED EXPLORER BACKPACK","","","19.000000","0.000000","0.000000","46.670744","","","886.744136000000","80.0","1520.0","MERCH","04/16/2025","21:20:07","","#2503082 (Merch)","Revelry x RIPT","","","MERCH,BACKBACK,REVELRY,RIPT,CUSTOM","EMBP","zGk","IN-HOUSE PURCHASE_RIPT","","","","","","","","ONE SIZE","","651b489e-fed3-4ffd-9eb3-b065f54f7c88","ALL",
"07/27/2025","08:13 AM","02/17/2025","16:39:58","d2fb257f-355d-4a1c-99a1-690ef285b359","45622d5e-1be0-46b9-afbb-83c2a585c3a3","1A4110300000065000082662","1G3BQ-2","RE000727","CARTRIDGE","READY TO USE","THE ESSENCE","THE ESSENCE SUPER LEMON HAZE 0.3G DISPOSABLE","SATIVA","","1.000000","0.000000","0.000000","13.500000","0.3","GRAMS","13.500000000000","30.0","30.0","QUARANTINE","02/17/2025","17:57:25","01/28/2025","#898870","","","","DISPOSABLE","","1C8","VERANO NJ LLC","MC000009","","","01/09/2026","","0.3","","0.3 G","","b36473cb-ae09-47b8-8213-e10713740865","ADULT",0.14 %,0.46 %,0.44 %,2.61 %,0.46 %,0.27 %,,,,1.9 %,0.75 %,,,,83.88 %,
"07/27/2025","08:13 AM","04/03/2025","11:14:56","e713374f-e6cf-4b89-83a1-361da56d1316","48fed311-c43c-4188-b3d1-86d4d4e002f1","9LUBI1188JUIL6Q3UR5MOXSD","Q2L9B","","CBD","EDIBLE","BAILEYS","BAILEY'S CALMING CBD YUMMIES! 5 COUNT “ON-THE-GO“ PACK","","","1.000000","0.000000","0.000000","2.500000","15","MILLIGRAMS","2.500000000000","5.0","5.0","A. LIVE ADULT USE PRODUCTS","04/03/2025","14:06:29","","# 0669 (CBD)","","","","","","cqv","BAILEY'S CBD","0000000000001","","","03/01/2027","","","","15 MG","","27a15a14-d3f5-4ef8-8d88-994c2b46057c","ALL",
"07/27/2025","08:13 AM","03/27/2025","13:16:08","66117e47-5d2c-4e65-9856-72f841d5c0d7","7a9d5d91-1a8d-4151-b21e-ff1fa89c4e75","1A41101000013ED000000719","Q2RNM","MRE000037","PREROLL","FLOWER","KIND TREE","KIND TREE 1.75G PLATINUM PEACHES 5PK PREROLLS","INDICA","","1.000000","0.000000","0.000000","17.000000","1.75","GRAMS","17.000000000000","34.0","34.0","LIVE MEDICAL PRODUCTS","03/27/2025","13:17:43","03/27/2025","# 5142 (MED)","","","","MULTI-PACK","","cbF","TERRASCEND NJ","MM000005","","","09/20/2025","","","","1.75 G","","33c0ff60-c5e4-4a27-a563-7c0c0fb01fb9","MEDICAL",0.03 %,0.05 %,0.04 %,0.18 %,0.61 %,0.05 %,,,,0.28 %,,,0.38 %,,26.25 %,29.93 %
"07/27/2025","08:13 AM","01/13/2025","18:37:26","7d6a1ece-f004-43f9-93bb-1e904c1a0814","41dfbdda-842e-43cf-83a7-4dfa57afc708","1A4110300006C99000001647","BNA34","RE000727","EDIBLE","CHEW","CHEEBA CHEWS","CHEEBA CHEWS SATIVA  100MG CHOCOLATE TAFFY","SATIVA","","2.000000","0.000000","0.000000","7.500000","100","MILLIGRAMS","15.000000000000","30.0","60.0","QUARANTINE","01/13/2025","18:52:04","01/10/2025","181143","0000934601","","","CHOCOLATE","","tuL","VICTORY NATURAL FARMS, LLC","M000123","","","05/20/2025","","100.0","20.0","100 MG","","88c16c35-ea40-4957-af0c-4997ce56ffd7","ADULT",
"07/27/2025","08:13 AM","04/14/2025","12:18:42","c1f9a711-510b-407a-8c86-0e55a10794ad","9b1f11b0-e12d-465f-ace1-5346d7585735","1A4110300006E8D000000458","Q1FK6","RE000727","EXTRACT","LIVE ROSIN","BYC","BYC 1G GROUND SCORES LIVE ROSIN","INDICA","","18.000000","0.000000","0.000000","55.000000","1","GRAMS","990.000000000000","110.0","1980.0","A. LIVE ADULT USE PRODUCTS","04/14/2025","12:25:16","04/11/2025","#M0536 (AU)","0001039446","","","LIVE ROSIN,DIESEL,EARTHY,SWEET","","ga4","GARDEN GREENS NJ","mc000000001","","","09/22/2025","","","","1 G","","a750a1aa-ec15-4d32-9433-02161a8d4c15","ADULT",0.37 %,0.85 %,0.19 %,3.06 %,0.27 %,0.23 %,,,,0.75 %,,,1.75 %,,73.39 %,83.06 %
"07/27/2025","08:13 AM","12/31/2024","12:45:41","9ada4004-59e1-4dbb-a009-0b5522da2c46","1810bd94-97a2-482f-a8d0-d2fe50e6ddaf","1A4110300001E79000001746","GAZR2","MRE000037","CARTRIDGE","READY TO USE","AIRO","AIRO 1G CHERRY AK AIO DISPOSABLE","SATIVA","","1.000000","0.000000","0.000000","32.000000","1","GRAMS","32.000000000000","80.0","80.0","LIVE MEDICAL PRODUCTS","12/31/2024","12:47:40","12/31/2024","#862087","0000922407","","","AIRO,1G,CHERRY AK,DISPOSABLE","","hfa","ASCEND NEW JERSEY","9292020","","","12/03/2025","","","","1 G","","3fe13d1f-2f53-4790-9f3a-9f693301e6e7","MEDICAL",0.23 %,0.22 %,0.8 %,1.36 %,2.5 %,0.22 %,,,,2.82 %,,,0.48 %,,82.97 %,
"07/27/2025","08:13 AM","03/17/2025","15:53:29","da5d4826-a1cd-40fe-a438-4e3e0b0abdb3","e8f6839c-17db-4781-9eb1-5298b5b76e5a","1A41101000013ED000000708","TUNT0","MRE000037","CARTRIDGE","READY TO USE","AIRO","AIRO 1G BLACK MAMBA AIO DISPOSABLE","SATIVA","","2.000000","0.000000","0.000000","32.000000","1","GRAMS","64.000000000000","80.0","160.0","LIVE MEDICAL PRODUCTS","03/17/2025","15:54:49","03/17/2025","#925302","","","","BLACK MAMBA,DISPOSABLE,1G,VAPE,AIRO","","2VP","ASCEND NEW JERSEY","9292020","","","02/18/2026","","","","1 G","","56ff3879-a1f1-4b2c-9db5-491937f38ef7","MEDICAL",,,0.03 %,,0.89 %,,,,,3.67 %,0.34 %,,2.56 %,,84.95 %,
"07/27/2025","08:13 AM","04/16/2025","12:23:27","208a5682-1d46-43e3-8087-4b3cc295b861","a4e60071-43f7-43fb-b0a3-b72011222f54","4QLWHEOE7W5E90IOAKXYSKZZ","5CPSG","","MERCH","BONG","CHILL STEEL PIPES","CHILL STEEL PIPES 13” DOUBLE-WALL INSULATED BONG (GLOSS WHITE)","","","1.000000","0.000000","0.000000","63.335352","","","63.335352000000","139.0","139.0","ANCILLARY","04/17/2025","18:54:43","","#1109 (Merch)","","","","MERCH","CP1009","lNH","SMOKE SOURCE WHOLESALE","","","","","","","","ONE SIZE","","bf4f0274-e10d-4c7d-9971-5feae93e73fb","ALL",
